Trait	Marker	Chr	Pos	marker_F	p	marker_Rsq	add_F	add_p	dom_F	dom_p	marker_df	marker_MS	error_df	error_MS	model_df	model_MS	minorObs
CotColor	ss715578901	phavu.Chr02	27230466	31.08698	7.2581E-14	0.04112	62.06552	7.8204E-15	0.15526	0.69363	2	46469.236	1119	1494.81335	8	73444.70178	458
CotColor	ss715578904	phavu.Chr02	27319719	10.06477	4.6545E-5	0.01382	19.47387	1.1186E-5	0.66157	0.41618	2	15572.49422	1116	1547.22736	8	65812.34001	352
CotColor	ss715578908	phavu.Chr02	27486344	0.92116	0.39836	0.00128	0.02261	0.88049	1.81968	0.17762	2	1451.07251	1119	1575.27476	8	62190.16091	49
CotColor	ss715578909	phavu.Chr02	27562614	20.72836	1.4482E-9	0.02797	41.02859	2.2053E-10	0.44837	0.50325	2	31560.20467	1117	1522.5617	8	69461.62947	405
CotColor	ss715578911	phavu.Chr02	27641493	21.89152	4.7284E-10	0.02957	43.48592	6.579E-11	0.3235	0.56963	2	33267.17916	1114	1519.63777	8	69675.07037	399
CotColor	ss715578915	phavu.Chr02	27781076	8.07964	3.2824E-4	0.01113	16.11431	6.3606E-5	0.05854	0.80887	2	12554.107	1117	1553.79582	8	65041.36367	339
CotColor	ss715578918	phavu.Chr02	27904127	0.42838	0.65167	5.9764E-4	0.81164	0.36783	0.04581	0.83055	2	675.40879	1119	1576.66112	8	61996.24498	1
CotColor	ss715578920	phavu.Chr02	28018669	0.04773	0.95339	6.7395E-5	0.02256	0.88064	0.07292	0.78718	2	75.59332	1111	1583.82186	8	60458.17394	44
CotColor	ss715578921	phavu.Chr02	28041072	25.84284	1.0711E-11	0.03476	51.30606	1.4351E-12	0.40698	0.52364	2	39011.36112	1111	1509.56145	8	70962.86223	441
CotColor	ss715578924	phavu.Chr02	28154191	27.73725	1.7547E-12	0.03711	55.28548	2.0729E-13	0.22732	0.63361	2	41733.43997	1114	1504.59924	8	71651.44481	439
CotColor	ss715578926	phavu.Chr02	28205896	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1120	1575.31485	6	82342.41402	0
CotColor	ss715578927	phavu.Chr02	28238375	0.81133	0.36792	5.6628E-4	0.81133	0.36792	NaN	NaN	1	1275.86212	1117	1572.5471	7	70932.03382	1
CotColor	ss715578929	phavu.Chr02	28292204	0.03259	0.85676	2.2732E-5	0.03259	0.85676	NaN	NaN	1	51.38024	1120	1576.4136	7	70667.2175	63
CotColor	ss715578931	phavu.Chr02	28349014	1.52314	0.21848	0.00212	0.03349	0.85482	3.01272	0.08289	2	2398.62048	1118	1574.78812	8	62136.93533	56
CotColor	ss715578932	phavu.Chr02	28374475	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715578933	phavu.Chr02	28402659	26.46304	5.9143E-12	0.03543	51.18012	1.5235E-12	1.71323	0.19084	2	39878.18902	1114	1506.9388	8	71512.01685	438
CotColor	ss715578935	phavu.Chr02	28477581	18.56485	1.1765E-8	0.02546	33.48173	9.3721E-9	3.56975	0.0591	2	28299.75544	1099	1524.37334	8	68513.46881	392
CotColor	ss715578938	phavu.Chr02	28567716	23.31488	1.2036E-10	0.03136	46.54737	1.4635E-11	0.11913	0.73004	2	35313.80751	1115	1514.64679	8	70458.20519	384
CotColor	ss715578940	phavu.Chr02	28625066	1.01305	0.36345	0.00142	0.17162	0.67875	1.85434	0.17355	2	1593.83367	1115	1573.30862	8	62305.5968	61
CotColor	ss715578950	phavu.Chr02	28817299	28.95508	5.4932E-13	0.03844	56.19326	1.3321E-13	1.68262	0.19484	2	43396.88583	1118	1498.76582	8	72804.45986	443
CotColor	ss715578952	phavu.Chr02	28841188	24.78506	2.9376E-11	0.0332	47.97149	7.2825E-12	1.574	0.20989	2	37452.79726	1117	1511.1036	8	71073.21732	382
CotColor	ss715578953	phavu.Chr02	28982389	29.05546	5.0027E-13	0.03862	56.88028	9.5699E-14	1.21944	0.26971	2	43466.46444	1115	1495.9829	8	72896.10236	445
CotColor	ss715578498	phavu.Chr02	29141519	27.99054	1.377E-12	0.03736	54.3228	3.3025E-13	1.62775	0.20228	2	42122.99975	1116	1504.90114	8	71943.23351	444
CotColor	ss715578500	phavu.Chr02	29205531	25.10604	2.1605E-11	0.03358	48.64616	5.2366E-12	1.54232	0.21453	2	37873.59357	1117	1508.54529	8	71327.65806	380
CotColor	ss715578502	phavu.Chr02	29238153	28.32505	1.0008E-12	0.03769	56.67683	1.0547E-13	0.0228	0.87999	2	42513.19371	1117	1500.90462	8	72446.0602	445
CotColor	ss715578504	phavu.Chr02	29270116	23.56896	9.4277E-11	0.0316	45.88716	2.0217E-11	1.24086	0.26554	2	35608.38824	1116	1510.81723	8	70964.8378	381
CotColor	ss715578495	phavu.Chr02	29470510	23.94485	6.5767E-11	0.0321	46.54351	1.4662E-11	1.33234	0.24864	2	36140.5677	1115	1509.325	8	71094.02031	380
CotColor	ss715578493	phavu.Chr02	29502546	25.68332	1.245E-11	0.0344	51.14987	1.5453E-12	0.2511	0.6164	2	38740.04793	1115	1508.3737	8	71334.53378	381
CotColor	ss715578491	phavu.Chr02	29550337	25.07655	2.2234E-11	0.0336	48.71677	5.0614E-12	1.4181	0.23397	2	37869.18593	1116	1510.14344	8	71067.43503	380
CotColor	ss715594297	phavu.Chr02	29715237	0.47843	0.61989	6.6995E-4	0.06982	0.79165	0.88704	0.34648	2	754.57772	1115	1577.21074	8	61755.1305	11
CotColor	ss715578505	phavu.Chr02	29852273	28.71834	6.8886E-13	0.0382	57.08003	8.6829E-14	0.38793	0.53352	2	43064.33465	1116	1499.54118	8	72614.68099	445
CotColor	ss715578511	phavu.Chr02	29945598	29.63201	2.9102E-13	0.0397	51.72412	1.174E-12	7.24797	0.00721	2	44357.47274	1106	1496.9443	8	72375.66658	423
CotColor	ss715578514	phavu.Chr02	30066989	25.74676	1.1724E-11	0.03458	49.70023	3.1344E-12	1.75943	0.18497	2	38900.73389	1114	1510.89844	8	70853.39571	377
CotColor	ss715578515	phavu.Chr02	30160150	0.07036	0.93207	9.8534E-5	0.02559	0.87295	0.11515	0.73442	2	111.15918	1117	1579.95086	8	61430.69347	63
CotColor	ss715578516	phavu.Chr02	30222680	2.15789	0.11605	0.00301	0.25682	0.61241	4.05825	0.0442	2	3394.37031	1118	1573.00681	8	62385.87279	58
CotColor	ss715578517	phavu.Chr02	30258610	25.68019	1.2481E-11	0.03432	49.19108	4.0148E-12	2.11997	0.14567	2	38677.82889	1116	1506.13507	8	71655.44893	378
CotColor	ss715578519	phavu.Chr02	30401332	24.5617	3.6382E-11	0.03296	47.88681	7.5904E-12	1.22687	0.26825	2	37180.35807	1117	1513.75326	8	70650.97026	382
CotColor	ss715578521	phavu.Chr02	30442329	3.74119	0.02402	0.00519	7.48792	0.00631	0.00116	0.97281	2	5857.88886	1117	1565.78027	8	63341.42045	370
CotColor	ss715578524	phavu.Chr02	30490467	1.20164	0.30109	0.00168	0.18104	0.67057	2.22205	0.13634	2	1890.02028	1116	1572.8665	8	62398.7003	57
CotColor	ss715578526	phavu.Chr02	30513781	0.04879	0.82522	3.4142E-5	0.04879	0.82522	NaN	NaN	1	76.97683	1117	1577.71556	7	70330.81839	64
CotColor	ss715578528	phavu.Chr02	30530043	27.87383	1.538E-12	0.03709	55.48156	1.8816E-13	0.30079	0.58349	2	41837.4753	1117	1500.95921	8	72442.10838	443
CotColor	ss715578531	phavu.Chr02	30575401	24.63192	3.4E-11	0.03299	48.48817	5.6543E-12	0.78499	0.37581	2	37248.74846	1118	1512.21452	8	70976.35705	432
CotColor	ss715578553	phavu.Chr02	30900581	0.03662	0.84827	2.5582E-5	0.03662	0.84827	NaN	NaN	1	57.73599	1118	1576.5222	7	70620.01015	65
CotColor	ss715578557	phavu.Chr02	31005638	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715578560	phavu.Chr02	31164305	0.17715	0.67391	1.2406E-4	0.17715	0.67391	NaN	NaN	1	279.65684	1117	1578.64194	7	70112.3748	65
CotColor	ss715578564	phavu.Chr02	31278484	25.75116	1.1663E-11	0.03447	50.55921	2.0596E-12	0.94557	0.33106	2	38864.46806	1116	1509.23168	8	71348.47028	383
CotColor	ss715578566	phavu.Chr02	31367193	25.43957	1.5718E-11	0.0341	48.43162	5.8208E-12	2.38731	0.12261	2	38394.11916	1115	1509.22851	8	71117.44735	379
CotColor	ss715578569	phavu.Chr02	31480079	28.62806	7.5155E-13	0.03823	54.48874	3.0505E-13	2.68503	0.10158	2	43026.50165	1114	1502.94875	8	72050.25959	443
CotColor	ss715578576	phavu.Chr02	31670462	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715578579	phavu.Chr02	31735859	25.399	1.638E-11	0.03417	46.36379	1.6046E-11	4.29664	0.03842	2	38308.07609	1110	1508.25113	8	71038.76048	379
CotColor	ss715578580	phavu.Chr02	31804544	29.71833	2.7164E-13	0.04084	58.92991	3.6234E-14	0.5321	0.46588	2	44765.47131	1087	1506.32502	8	69376.70286	396
CotColor	ss715578582	phavu.Chr02	31855504	23.56277	9.4878E-11	0.03168	46.62945	1.4058E-11	0.51631	0.47257	2	35669.03675	1115	1513.78761	8	70451.51563	378
CotColor	ss715578583	phavu.Chr02	31899713	24.34242	4.4887E-11	0.03264	47.32029	1.0015E-11	1.34975	0.24557	2	36820.52342	1117	1512.60707	8	70830.28827	381
CotColor	ss715578958	phavu.Chr02	31963232	28.38773	9.4232E-13	0.03772	55.8445	1.5772E-13	0.93423	0.33397	2	42587.64779	1118	1500.21347	8	72602.15035	444
CotColor	ss715578959	phavu.Chr02	31988179	0.44642	0.64003	6.2623E-4	0.02717	0.86911	0.86568	0.35236	2	703.21207	1112	1575.22003	8	61778.87771	55
CotColor	ss715578961	phavu.Chr02	32009623	29.12644	4.6823E-13	0.03877	55.08544	2.2853E-13	3.06532	0.08025	2	43569.56527	1113	1495.87668	8	72824.50705	444
CotColor	ss715578962	phavu.Chr02	32039264	0.07572	0.92708	1.0587E-4	0.04749	0.82753	0.10398	0.74716	2	119.46414	1117	1577.77138	8	61815.15792	64
CotColor	ss715578963	phavu.Chr02	32099532	0.96889	0.37982	0.00135	0.00352	0.95267	1.93425	0.16457	2	1527.48543	1118	1576.52946	8	61925.29103	65
CotColor	ss715578965	phavu.Chr02	32139114	10.10214	4.4865E-5	0.01389	19.45509	1.1293E-5	0.75348	0.38556	2	15664.98297	1117	1550.6603	8	65504.75229	475
CotColor	ss715578966	phavu.Chr02	32182609	27.17701	2.9911E-12	0.0363	54.3208	3.3076E-13	0.0781	0.77995	2	40874.54805	1115	1504.0119	8	71905.32684	442
CotColor	ss715578967	phavu.Chr02	32253597	0.47736	0.62054	6.6819E-4	0.38779	0.53359	0.56708	0.45158	2	752.8635	1116	1577.13085	8	61669.32961	58
CotColor	ss715578969	phavu.Chr02	32308595	24.8898	2.661E-11	0.03343	46.90384	1.2296E-11	2.80004	0.09454	2	37602.27112	1114	1510.75007	8	70848.54116	372
CotColor	ss715578971	phavu.Chr02	32357994	1.35733	0.25777	0.00189	0.05137	0.82073	2.66321	0.10297	2	2138.2077	1118	1575.30508	8	62120.55839	65
CotColor	ss715578973	phavu.Chr02	32474967	24.29281	4.7307E-11	0.03302	46.86176	1.2596E-11	1.69447	0.19328	2	36874.09264	1106	1517.9014	8	69313.67544	417
CotColor	ss715578976	phavu.Chr02	32557459	0.03615	0.84924	2.5314E-5	0.03615	0.84924	NaN	NaN	1	57.04019	1116	1577.96251	7	70325.39333	64
CotColor	ss715578979	phavu.Chr02	32689784	0.27936	0.75632	3.9043E-4	0.28699	0.59226	0.27192	0.60215	2	440.42321	1117	1576.52129	8	61887.71105	61
CotColor	ss715578980	phavu.Chr02	32722974	0.93159	0.39423	0.0013	1.75438	0.1856	0.1102	0.73998	2	1468.50092	1118	1576.33158	8	61999.64807	75
CotColor	ss715578981	phavu.Chr02	32744066	17.15074	4.6142E-8	0.02336	34.13694	6.7386E-9	0.18941	0.66349	2	26226.00696	1112	1529.14698	8	68114.65042	365
CotColor	ss715578984	phavu.Chr02	32803083	17.34545	3.822E-8	0.02373	34.14338	6.7202E-9	0.56101	0.45401	2	26609.52296	1110	1534.09231	8	67462.45345	367
CotColor	ss715578985	phavu.Chr02	32907963	18.9112	8.3814E-9	0.02564	37.24844	1.433E-9	0.58774	0.44346	2	28859.79509	1114	1526.06863	8	68838.47282	365
CotColor	ss715578989	phavu.Chr02	33067880	24.98677	2.4229E-11	0.03342	49.97701	2.7358E-12	0.03951	0.84247	2	37667.71231	1116	1507.506	8	71484.15208	447
CotColor	ss715578991	phavu.Chr02	33156545	16.78103	6.6026E-8	0.02281	25.46011	5.2696E-7	7.94341	0.00491	2	25662.86284	1114	1529.27772	8	68298.04391	445
CotColor	ss715578992	phavu.Chr02	33203133	14.93785	3.9808E-7	0.02101	29.84301	5.8024E-8	0.05847	0.80897	2	23058.61683	1089	1543.63703	8	64199.42679	67
CotColor	ss715578993	phavu.Chr02	33254055	0.50763	0.60206	7.1608E-4	0.77023	0.38033	0.24556	0.62032	2	802.08401	1109	1580.04429	8	60990.42983	69
CotColor	ss715578994	phavu.Chr02	33299981	2.36398	0.09452	0.0033	0.22479	0.63551	4.50247	0.03407	2	3716.80851	1117	1572.26472	8	62468.55866	90
CotColor	ss715578995	phavu.Chr02	33366518	4.29429	0.01387	0.00596	8.09299	0.00452	0.49921	0.47999	2	6714.93681	1116	1563.69086	8	63666.56318	241
CotColor	ss715578997	phavu.Chr02	33441397	0.98307	0.37448	0.00137	1.9671	0.16103	8.0482E-4	0.97737	2	1546.62584	1117	1573.25377	8	62371.70051	315
CotColor	ss715578999	phavu.Chr02	33501463	1.5279	0.21745	0.00214	0.33473	0.56301	2.72055	0.09935	2	2410.09631	1113	1577.39163	8	61655.46095	78
CotColor	ss715579002	phavu.Chr02	33557981	0.83012	0.43627	0.00116	1.58655	0.20808	0.07499	0.78426	2	1307.8717	1119	1575.53071	8	62154.36071	288
CotColor	ss715579004	phavu.Chr02	33629363	0.44505	0.64091	6.2568E-4	0.88257	0.3477	0.00832	0.92735	2	703.82848	1114	1581.45745	8	61009.65865	204
CotColor	ss715579005	phavu.Chr02	33652273	0.66739	0.51326	9.9209E-4	0.0386	0.84427	1.29616	0.25517	2	1069.46726	1068	1602.46995	8	55569.76641	211
CotColor	ss715579007	phavu.Chr02	33747039	0.39196	0.67582	5.4687E-4	0.78462	0.37592	1.8352E-6	0.99892	2	618.03045	1119	1576.76367	8	61981.90039	206
CotColor	ss715579008	phavu.Chr02	33791555	0.33748	0.71364	4.7512E-4	0.67539	0.41135	1.6635E-4	0.98971	2	533.39033	1111	1580.52396	8	61166.24126	202
CotColor	ss715579009	phavu.Chr02	33840560	0.91008	0.40279	0.00127	1.27601	0.25888	0.54468	0.46066	2	1434.75736	1118	1576.51238	8	61895.96955	208
CotColor	ss715579010	phavu.Chr02	33861185	0.76743	0.46445	0.00108	1.3512	0.24532	0.18464	0.6675	2	1212.7403	1115	1580.27057	8	61206.4641	208
CotColor	ss715579011	phavu.Chr02	33888966	0.89006	0.41092	0.00125	0.7587	0.38392	1.02141	0.3124	2	1404.70573	1111	1578.21019	8	61446.89925	211
CotColor	ss715579015	phavu.Chr02	33980947	2.29382	0.10136	0.00321	1.14256	0.28534	3.44258	0.0638	2	3612.53362	1116	1574.89751	8	62057.61047	213
CotColor	ss715579017	phavu.Chr02	34050470	0.8146	0.44308	0.00114	0.4617	0.49697	1.16743	0.28016	2	1285.94442	1112	1578.61784	8	61448.56408	290
CotColor	ss715579022	phavu.Chr02	34143512	1.00004	0.36819	0.00139	1.00347	0.31669	0.99662	0.31835	2	1572.19233	1117	1572.12307	8	62468.34548	320
CotColor	ss715579026	phavu.Chr02	34197502	1.46674	0.22612	0.00103	1.46674	0.22612	NaN	NaN	1	2310.30544	1116	1575.12853	7	70604.81095	318
CotColor	ss715579030	phavu.Chr02	34325402	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1120	1575.31485	6	82342.41402	0
CotColor	ss715579034	phavu.Chr02	34406159	2.69106	0.10119	0.00188	2.69106	0.10119	NaN	NaN	1	4237.19177	1117	1574.54583	7	70792.24738	1
CotColor	ss715579036	phavu.Chr02	34467391	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715579039	phavu.Chr02	34545797	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1104	1572.06944	6	81458.33926	0
CotColor	ss715579043	phavu.Chr02	34616571	0.42838	0.65167	5.9764E-4	0.81164	0.36783	0.04581	0.83055	2	675.40879	1119	1576.66112	8	61996.24498	1
CotColor	ss715579130	phavu.Chr02	34693033	0.15097	0.69768	1.0547E-4	0.15097	0.69768	NaN	NaN	1	238.15691	1119	1577.50611	7	70418.02981	90
CotColor	ss715579047	phavu.Chr02	34809346	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1121	1575.05317	6	82436.52371	0
CotColor	ss715579051	phavu.Chr02	34924874	0.11037	0.73979	7.7232E-5	0.11037	0.73979	NaN	NaN	1	174.1595	1117	1577.96466	7	70345.77732	79
CotColor	ss715579059	phavu.Chr02	35249061	2.22214	0.10886	0.0031	2.56878	0.10927	1.8735	0.17135	2	3495.15802	1118	1572.87794	8	62478.51046	310
CotColor	ss715579064	phavu.Chr02	35321449	0.89389	0.34463	6.2355E-4	0.89389	0.34463	NaN	NaN	1	1408.33599	1119	1575.51725	7	70797.09471	71
CotColor	ss715579066	phavu.Chr02	35374527	1.19501	0.30309	0.00167	1.89609	0.16879	0.49479	0.48195	2	1883.08511	1118	1575.79148	8	62034.66547	314
CotColor	ss715579067	phavu.Chr02	35419697	0.09692	0.90764	1.3535E-4	0.03177	0.85856	0.16209	0.68731	2	152.81112	1118	1576.67127	8	61906.57117	238
CotColor	ss715579072	phavu.Chr02	35658721	0.02197	0.97827	3.0667E-5	7.902E-5	0.99291	0.04385	0.83417	2	34.65806	1119	1577.80634	8	61836.05729	62
CotColor	ss715579075	phavu.Chr02	35710797	0.04791	0.82678	3.3416E-5	0.04791	0.82678	NaN	NaN	1	75.52884	1120	1576.39203	7	70670.6673	62
CotColor	ss715579077	phavu.Chr02	35821409	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1121	1575.05317	6	82436.52371	0
CotColor	ss715579078	phavu.Chr02	35847759	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	1077	1592.14769	6	74793.39475	0
CotColor	ss715579080	phavu.Chr02	35932877	14.85169	4.3108E-7	0.02027	25.84685	4.3328E-7	3.79177	0.05176	2	22789.18155	1113	1534.44999	8	67588.05374	333
CotColor	ss715579084	phavu.Chr02	36041544	0.26059	0.77065	3.6632E-4	0.02501	0.87437	0.49618	0.48133	2	411.7184	1113	1579.96283	8	61169.06243	90
CotColor	ss715579085	phavu.Chr02	36090860	1.32689	0.24961	9.2437E-4	1.32689	0.24961	NaN	NaN	1	2089.30973	1120	1574.59402	7	70958.35028	31
CotColor	ss715579086	phavu.Chr02	36114072	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715579087	phavu.Chr02	36145075	0.61518	0.43301	4.296E-4	0.61518	0.43301	NaN	NaN	1	970.10726	1119	1576.93956	7	70510.57155	56
CotColor	ss715579088	phavu.Chr02	36173725	0.42838	0.65167	5.9764E-4	0.81164	0.36783	0.04581	0.83055	2	675.40879	1119	1576.66112	8	61996.24498	1
CotColor	ss715579090	phavu.Chr02	36215024	0.77845	0.45937	0.00109	0.01881	0.89094	1.53808	0.21516	2	1227.58228	1117	1576.95423	8	61920.8883	93
CotColor	ss715579095	phavu.Chr02	36300382	0.95927	0.38349	0.00134	5.8928E-4	0.98064	1.91795	0.16636	2	1512.23651	1117	1576.44456	8	61992.05186	88
CotColor	ss715579098	phavu.Chr02	36347594	0.2445	0.78314	3.4094E-4	0.00102	0.97451	0.48798	0.48498	2	384.92438	1118	1574.34446	8	62234.74045	41
CotColor	ss715579099	phavu.Chr02	36420185	0.34451	0.70864	4.8214E-4	0.00173	0.96683	0.68729	0.40727	2	543.64357	1116	1578.03095	8	61757.7115	91
CotColor	ss715579101	phavu.Chr02	36452277	0.44653	0.63996	6.2425E-4	0.79772	0.37197	0.09599	0.75676	2	703.57433	1116	1575.63544	8	61966.40274	29
CotColor	ss715579103	phavu.Chr02	36523544	0.36976	0.69099	5.1591E-4	0.64948	0.42047	0.09056	0.76352	2	583.04259	1119	1576.8262	8	61973.15343	31
CotColor	ss715579105	phavu.Chr02	36583766	0.92815	0.39559	0.00129	1.41374	0.23469	0.44327	0.50569	2	1462.07831	1119	1575.25509	8	62192.91236	67
CotColor	ss715579106	phavu.Chr02	36617765	0.58579	0.55684	8.2224E-4	0.76699	0.38134	0.40499	0.52465	2	925.4197	1114	1579.79285	8	61384.65659	63
CotColor	ss715579109	phavu.Chr02	36683395	0.25466	0.77523	3.5574E-4	0.33295	0.56405	0.17662	0.67438	2	401.70419	1118	1577.41433	8	61857.23656	64
CotColor	ss715579110	phavu.Chr02	36708547	0.42564	0.65346	5.9537E-4	0.43314	0.51059	0.41836	0.51789	2	670.9274	1116	1576.28407	8	61833.83495	62
CotColor	ss715579113	phavu.Chr02	36764795	0.27883	0.75672	3.9081E-4	0.02545	0.87327	0.53221	0.46583	2	440.17808	1115	1578.66812	8	61551.70933	93
CotColor	ss715579114	phavu.Chr02	36786717	1.04646	0.30655	7.2919E-4	1.04646	0.30655	NaN	NaN	1	1648.15861	1120	1574.9879	7	70895.32869	30
CotColor	ss715579115	phavu.Chr02	36823412	0.27274	0.76134	3.8086E-4	0.04282	0.8361	0.50268	0.47847	2	430.09455	1118	1576.95344	8	61942.33826	95
CotColor	ss715579116	phavu.Chr02	36847726	0.82955	0.43652	0.00116	0.00582	0.93918	1.65327	0.19878	2	1307.73472	1117	1576.44278	8	61959.12412	92
CotColor	ss715579117	phavu.Chr02	36871319	0.7264	0.39424	5.0723E-4	0.7264	0.39424	NaN	NaN	1	1145.32787	1119	1576.72539	7	70522.35449	32
CotColor	ss715579122	phavu.Chr02	36962671	0.46714	0.62691	6.5377E-4	0.44256	0.50603	0.49193	0.48322	2	737.53924	1117	1578.82932	8	61587.28849	94
CotColor	ss715579124	phavu.Chr02	36992932	0.59917	0.54945	8.3798E-4	0.91333	0.33944	0.28559	0.59317	2	944.66966	1116	1576.64273	8	61887.54143	79
CotColor	ss715579126	phavu.Chr02	37037878	0.39281	0.53095	2.7388E-4	0.39281	0.53095	NaN	NaN	1	619.03365	1120	1575.90676	7	70748.31084	80
CotColor	ss715579128	phavu.Chr02	37053946	0.22453	0.79893	3.3615E-4	0.08924	0.76521	0.35988	0.5487	2	351.99297	1038	1567.69003	8	58376.06103	53
CotColor	ss715639168	phavu.Chr02	37083775	0.24206	0.78505	3.3884E-4	0.38275	0.53626	0.10168	0.74988	2	381.87795	1116	1577.6044	8	61679.94602	66
CotColor	ss715639169	phavu.Chr02	37086198	1.71016	0.18131	0.00238	0.01465	0.90369	3.40564	0.06524	2	2691.98903	1118	1574.11344	8	62297.32321	93
CotColor	ss715579140	phavu.Chr02	37206666	0.44181	0.64298	6.2062E-4	0.08966	0.76467	0.79398	0.37309	2	698.32546	1114	1580.60225	8	61204.17604	101
CotColor	ss715579142	phavu.Chr02	37237362	0.00356	0.95244	2.4867E-6	0.00356	0.95244	NaN	NaN	1	5.61545	1119	1577.71392	7	70384.8096	103
CotColor	ss715579143	phavu.Chr02	37276870	0.08555	0.76997	5.9959E-5	0.08555	0.76997	NaN	NaN	1	135.15619	1117	1579.86578	7	69919.29889	100
CotColor	ss715579146	phavu.Chr02	37316206	0.0039	0.95019	2.7363E-6	0.0039	0.95019	NaN	NaN	1	6.16808	1117	1579.98126	7	69900.87202	90
CotColor	ss715579148	phavu.Chr02	37355026	0.49377	0.61046	6.8878E-4	0.611	0.43458	0.37687	0.53941	2	778.40955	1119	1576.47702	8	62021.99517	102
CotColor	ss715579149	phavu.Chr02	37384525	1.14725	0.28436	7.9935E-4	1.14725	0.28436	NaN	NaN	1	1806.73824	1120	1574.84631	7	70917.98293	94
CotColor	ss715579151	phavu.Chr02	37425915	0.16665	0.68318	1.1648E-4	0.16665	0.68318	NaN	NaN	1	262.85119	1118	1577.26404	7	70472.42998	92
CotColor	ss715579152	phavu.Chr02	37452526	0.03991	0.8417	2.788E-5	0.03991	0.8417	NaN	NaN	1	62.95668	1119	1577.66268	7	70393.0012	90
CotColor	ss715579154	phavu.Chr02	37494944	0.23395	0.79144	3.2756E-4	0.10643	0.74431	0.36154	0.54777	2	369.52513	1117	1579.48825	8	61495.28496	86
CotColor	ss715579155	phavu.Chr02	37532295	0.08192	0.77477	5.7133E-5	0.08192	0.77477	NaN	NaN	1	129.13408	1120	1576.34417	7	70678.32519	87
CotColor	ss715579158	phavu.Chr02	37596589	0.28184	0.75445	4.0095E-4	0.54607	0.46008	0.01809	0.89302	2	447.35556	1105	1587.26255	8	59694.40958	73
CotColor	ss715579159	phavu.Chr02	37628389	0.40867	0.66463	5.7205E-4	0.10892	0.74144	0.70846	0.40014	2	644.26739	1115	1576.48974	8	61835.89866	95
CotColor	ss715579162	phavu.Chr02	37695663	0.10552	0.74536	7.3845E-5	0.10552	0.74536	NaN	NaN	1	166.59887	1118	1578.76253	7	70144.80641	84
CotColor	ss715579163	phavu.Chr02	37728046	0.47053	0.62479	6.6034E-4	0.4036	0.52537	0.53763	0.46357	2	743.07986	1114	1579.23358	8	61416.71401	94
CotColor	ss715579165	phavu.Chr02	37759422	0.20393	0.65165	1.4238E-4	0.20393	0.65165	NaN	NaN	1	321.58162	1119	1576.89529	7	70580.84737	98
CotColor	ss715579170	phavu.Chr02	37882509	0.0104	0.98966	1.4517E-5	0.02038	0.88651	4.3453E-4	0.98337	2	16.40592	1119	1577.83896	8	61831.49426	18
CotColor	ss715579171	phavu.Chr02	37915052	0.41	0.66375	5.7261E-4	6.9846E-4	0.97892	0.81931	0.36558	2	646.67313	1118	1577.23276	8	61916.10847	67
CotColor	ss715579173	phavu.Chr02	38000382	8.5633E-4	0.97666	5.9934E-7	8.5633E-4	0.97666	NaN	NaN	1	1.35216	1118	1579.01184	7	70104.80317	22
CotColor	ss715579175	phavu.Chr02	38027910	0.68565	0.40783	4.9484E-4	0.68565	0.40783	NaN	NaN	1	1081.00048	1085	1576.59544	7	67702.74442	21
CotColor	ss715579178	phavu.Chr02	38064415	0.68533	0.50414	9.6629E-4	0.27768	0.59833	1.09295	0.29605	2	1081.98894	1108	1578.79303	8	61272.1576	86
CotColor	ss715579180	phavu.Chr02	38090469	0.15891	0.85309	2.2439E-4	0.2561	0.61291	0.06194	0.80351	2	251.4771	1110	1582.50048	8	60600.93866	106
CotColor	ss715579182	phavu.Chr02	38133222	0.78381	0.45692	0.00111	0.35218	0.553	1.21537	0.27051	2	1231.92941	1098	1571.71958	8	61395.19597	24
CotColor	ss715579184	phavu.Chr02	38164659	0.89555	0.40868	0.00125	1.75588	0.18541	0.03673	0.84804	2	1413.26192	1117	1578.09698	8	61681.97512	90
CotColor	ss715579186	phavu.Chr02	38191875	0.88028	0.41496	0.00123	1.72744	0.18901	0.0346	0.85246	2	1386.77696	1119	1575.38968	8	62174.08702	90
CotColor	ss715579187	phavu.Chr02	38212681	0.80593	0.44693	0.00113	1.60089	0.20604	0.01238	0.91143	2	1270.88069	1116	1576.91735	8	61836.65628	109
